date,capacity_price
2022-05-28 00:00:00,13.31
2022-05-29 00:00:00,6.7
2022-05-30 00:00:00,3.88
2022-05-31 00:00:00,2.4
2022-06-01 00:00:00,1.85
2022-06-02 00:00:00,1.4
2022-06-03 00:00:00,1.03
2022-06-04 00:00:00,2.05
2022-06-05 00:00:00,3.4
2022-06-06 00:00:00,3.52
2022-06-07 00:00:00,2.39
2022-06-08 00:00:00,2.0
2022-06-09 00:00:00,1.3
2022-06-10 00:00:00,0.89
2022-06-11 00:00:00,1.94
2022-06-12 00:00:00,3.25
2022-06-13 00:00:00,2.17
2022-06-14 00:00:00,1.46
2022-06-15 00:00:00,0.95
2022-06-16 00:00:00,1.48
2022-06-17 00:00:00,1.42
2022-06-18 00:00:00,2.1
2022-06-19 00:00:00,8.43
2022-06-20 00:00:00,3.1
2022-06-21 00:00:00,5.33
2022-06-22 00:00:00,15.16
2022-06-23 00:00:00,8.61
2022-06-24 00:00:00,5.59
2022-06-25 00:00:00,5.5
2022-06-26 00:00:00,10.18
2022-06-27 00:00:00,6.36
2022-06-28 00:00:00,4.57
2022-06-29 00:00:00,4.13
2022-06-30 00:00:00,3.68
2022-07-01 00:00:00,3.07
2022-07-02 00:00:00,5.9
2022-07-03 00:00:00,8.26
2022-07-04 00:00:00,6.16
2022-07-05 00:00:00,5.0
2022-07-06 00:00:00,4.32
2022-07-07 00:00:00,9.01
2022-07-08 00:00:00,7.74
2022-07-09 00:00:00,6.98
2022-07-10 00:00:00,11.63
2022-07-11 00:00:00,9.42
2022-07-12 00:00:00,8.57
2022-07-13 00:00:00,7.14
2022-07-14 00:00:00,6.47
2022-07-15 00:00:00,5.27
2022-07-16 00:00:00,7.35
2022-07-17 00:00:00,8.72
2022-07-18 00:00:00,6.39
2022-07-19 00:00:00,5.63
2022-07-20 00:00:00,15.0
2022-07-21 00:00:00,10.14
2022-07-22 00:00:00,9.72
2022-07-23 00:00:00,8.43
2022-07-24 00:00:00,9.28
2022-07-25 00:00:00,12.0
2022-07-26 00:00:00,16.08
2022-07-27 00:00:00,10.31
2022-07-28 00:00:00,9.93
2022-07-29 00:00:00,7.85
2022-07-30 00:00:00,7.28
2022-07-31 00:00:00,6.85
2022-08-01 00:00:00,17.39
2022-08-02 00:00:00,14.5
2022-08-03 00:00:00,10.65
2022-08-04 00:00:00,7.93
2022-08-05 00:00:00,6.49
2022-08-06 00:00:00,7.0
2022-08-07 00:00:00,6.74
2022-08-08 00:00:00,11.1
2022-08-09 00:00:00,9.41
2022-08-10 00:00:00,7.88
2022-08-11 00:00:00,6.8
2022-08-12 00:00:00,24.24
2022-08-13 00:00:00,9.72
2022-08-14 00:00:00,8.66
2022-08-15 00:00:00,9.89
2022-08-16 00:00:00,8.52
2022-08-17 00:00:00,6.9
2022-08-18 00:00:00,6.91
2022-08-19 00:00:00,5.92
2022-08-20 00:00:00,10.44
2022-08-21 00:00:00,9.7
2022-08-22 00:00:00,9.14
2022-08-23 00:00:00,7.96
2022-08-24 00:00:00,7.01
2022-08-25 00:00:00,6.41
2022-08-26 00:00:00,5.59
2022-08-27 00:00:00,8.36
2022-08-28 00:00:00,14.25
2022-08-29 00:00:00,19.62
2022-08-30 00:00:00,11.7
2022-08-31 00:00:00,10.48
2022-09-01 00:00:00,9.93
2022-09-02 00:00:00,7.9
2022-09-03 00:00:00,16.62
2022-09-04 00:00:00,21.43
2022-09-05 00:00:00,30.16
2022-09-06 00:00:00,49.36
2022-09-07 00:00:00,38.71
2022-09-08 00:00:00,23.0
2022-09-09 00:00:00,16.58
2022-09-10 00:00:00,14.03
2022-09-11 00:00:00,13.62
2022-09-12 00:00:00,13.92
2022-09-13 00:00:00,27.0
2022-09-14 00:00:00,17.76
2022-09-15 00:00:00,15.09
2022-09-16 00:00:00,20.1
2022-09-17 00:00:00,33.14
2022-09-18 00:00:00,38.87
2022-09-19 00:00:00,55.54
2022-09-20 00:00:00,29.7
2022-09-21 00:00:00,19.2
2022-09-22 00:00:00,16.51
2022-09-23 00:00:00,13.63
2022-09-24 00:00:00,13.78
2022-09-25 00:00:00,19.6
2022-09-26 00:00:00,29.99
2022-09-27 00:00:00,33.75
