date,capacity_price
2022-03-20 00:00:00,2.1
2022-03-21 00:00:00,2.77
2022-03-22 00:00:00,2.28
2022-03-23 00:00:00,2.0
2022-03-24 00:00:00,1.7
2022-03-25 00:00:00,1.44
2022-03-26 00:00:00,17.16
2022-03-27 00:00:00,11.6
2022-03-28 00:00:00,5.44
2022-03-29 00:00:00,3.48
2022-03-30 00:00:00,2.93
2022-03-31 00:00:00,2.25
2022-04-01 00:00:00,2.08
2022-04-02 00:00:00,1.86
2022-04-03 00:00:00,2.44
2022-04-04 00:00:00,2.5
2022-04-05 00:00:00,1.91
2022-04-06 00:00:00,2.09
2022-04-07 00:00:00,1.95
2022-04-08 00:00:00,1.73
2022-04-09 00:00:00,7.52
2022-04-10 00:00:00,5.34
2022-04-11 00:00:00,5.8
2022-04-12 00:00:00,4.6
2022-04-13 00:00:00,4.33
2022-04-14 00:00:00,4.05
2022-04-15 00:00:00,4.1
2022-04-16 00:00:00,3.57
2022-04-17 00:00:00,3.05
2022-04-18 00:00:00,3.05
2022-04-19 00:00:00,4.29
2022-04-20 00:00:00,4.0
2022-04-21 00:00:00,111.2
2022-04-22 00:00:00,34.09
2022-04-23 00:00:00,15.19
2022-04-24 00:00:00,9.89
2022-04-25 00:00:00,9.5
2022-04-26 00:00:00,7.76
2022-04-27 00:00:00,5.86
2022-04-28 00:00:00,4.82
2022-04-29 00:00:00,4.19
2022-04-30 00:00:00,13.0
2022-05-01 00:00:00,6.91
2022-05-02 00:00:00,5.76
2022-05-03 00:00:00,5.04
2022-05-04 00:00:00,4.67
2022-05-05 00:00:00,4.28
2022-05-06 00:00:00,3.99
2022-05-07 00:00:00,3.61
2022-05-08 00:00:00,5.31
2022-05-09 00:00:00,5.52
2022-05-10 00:00:00,4.77
2022-05-11 00:00:00,4.26
2022-05-12 00:00:00,3.76
2022-05-13 00:00:00,6.33
2022-05-14 00:00:00,4.59
2022-05-15 00:00:00,3.9
2022-05-16 00:00:00,4.87
2022-05-17 00:00:00,4.19
2022-05-18 00:00:00,3.72
2022-05-19 00:00:00,3.38
2022-05-20 00:00:00,3.0
2022-05-21 00:00:00,5.8
2022-05-22 00:00:00,4.6
2022-05-23 00:00:00,4.43
2022-05-24 00:00:00,3.92
2022-05-25 00:00:00,3.71
2022-05-26 00:00:00,14.48
2022-05-27 00:00:00,8.68
2022-05-28 00:00:00,7.5
2022-05-29 00:00:00,5.91
2022-05-30 00:00:00,5.82
2022-05-31 00:00:00,4.86
2022-06-01 00:00:00,4.0
2022-06-02 00:00:00,3.54
2022-06-03 00:00:00,2.98
2022-06-04 00:00:00,4.34
2022-06-05 00:00:00,8.11
2022-06-06 00:00:00,7.0
2022-06-07 00:00:00,5.89
2022-06-08 00:00:00,4.43
2022-06-09 00:00:00,3.36
2022-06-10 00:00:00,2.79
2022-06-11 00:00:00,4.8
2022-06-12 00:00:00,6.54
2022-06-13 00:00:00,5.01
2022-06-14 00:00:00,4.76
2022-06-15 00:00:00,4.26
2022-06-16 00:00:00,7.95
2022-06-17 00:00:00,6.02
2022-06-18 00:00:00,7.18
2022-06-19 00:00:00,6.69
2022-06-20 00:00:00,6.0
2022-06-21 00:00:00,6.01
2022-06-22 00:00:00,24.22
2022-06-23 00:00:00,19.89
2022-06-24 00:00:00,13.78
2022-06-25 00:00:00,11.26
2022-06-26 00:00:00,13.21
2022-06-27 00:00:00,11.64
2022-06-28 00:00:00,10.45
2022-06-29 00:00:00,9.01
2022-06-30 00:00:00,8.02
2022-07-01 00:00:00,7.0
2022-07-02 00:00:00,8.44
2022-07-03 00:00:00,7.74
2022-07-04 00:00:00,8.1
2022-07-05 00:00:00,7.0
2022-07-06 00:00:00,6.23
2022-07-07 00:00:00,6.1
2022-07-08 00:00:00,5.49
2022-07-09 00:00:00,13.25
2022-07-10 00:00:00,8.84
2022-07-11 00:00:00,8.58
2022-07-12 00:00:00,7.66
